Riceville,IA,962,350.7,2.49,41
North Webster,IN,962,458.9,2.57,36.9
Hillsboro,MS,962,40.6,3.42,35.5
Crawford,NE,962,316.4,3.04,33.3
Marblehead,OH,962,117.2,2.67,29.1
Sunnyside,GA,962,261.8,2.55,40.2
Brady,WA,962,60.8,2.35,35.9
Bauxite,AR,961,121.9,2.41,30.7
Dublin,IN,961,719.3,2.7,35.8
Courtland,MS,961,336.3,2.66,41.2
Louise,TX,961,55.5,2.37,38.3
Savoy,TX,961,466.2,2.42,37.2
Campti,LA,961,356.2,2.6,38.1
Acalanes Ridge,CA,961,805.1,2.85,44.9
Odin,IL,960,369.5,2.55,23.9
Twinsburg Heights,OH,960,377.1,2.38,26.2
Greeley Hill,CA,960,15.5,2.61,34.1
Blades,DE,960,670,3.47,30.6
Merrill,IA,960,714.6,3.52,31
Lake Nebagamon,WI,960,29.6,2.41,30.7
Lockwood,MO,960,381.8,3.54,32.6
Brook,IN,960,547.2,2.41,35.9
Camden,NC,960,234.8,2.46,35.7
Jonestown,MS,959,955.8,2.42,41.8
Buffalo Soapstone,AK,959,16.7,2.8,33.4
McElhattan,PA,959,110.7,2.36,31.4
Chualar,CA,959,591.4,2.61,34.9
Yorkville,OH,959,625,2.66,42.4
Peña Pobre,PR,959,1328.4,2.24,36
Twin Lakes,NM,959,41.1,2.31,39.5
McCloud,CA,959,152.9,2.69,38
Kendall,WA,959,134.8,2.97,38.6
Miamitown,OH,959,276.5,3.18,34.5
Halaula,HI,959,84.6,2.72,40.8
Colfax,IN,958,547.6,2.36,26.4
Etna,OH,958,601.5,3.03,37.2
Oakland,SC,958,543.8,2.6,30.2
Henderson,NE,958,561.3,2.38,35.3
Vanceboro,NC,958,215.8,2.47,34.7
Williamsport,OH,958,208.4,2.72,39.6
New Madison,OH,958,780.5,2.68,35.3
Royal Hawaiian Estates,HI,958,126.6,2.67,33.5
Henderson,MN,957,343.9,2.43,34.9
Kindred,ND,957,254.9,2.72,38.2
Santa Clara Pueblo,NM,957,183,2.59,32.6
Arthurdale,WV,957,74.4,3.2,33.2
Borden,IN,957,265.5,2.36,35.5
Dale,SC,957,155.8,2.39,38.6
Beach,ND,957,144.8,3.89,28.5
Port Morris,NJ,957,1119.7,3.3,31.7
Stephens,AR,957,134.1,2.63,37.8
Amity,AR,957,115.1,2.58,31.5
Greenfields,PA,957,499.1,2.35,32.5
Laurel,NE,956,272.8,2.61,35.4
Waitsburg,WA,956,317.3,3.25,35.3
Christiana,PA,956,700.1,2.98,31.4
Kettleman City,CA,956,1707.8,2.16,35
Grantsville,MD,956,356,2.95,29.4
Bayshore,OR,956,264.7,2.18,41.5
Boyce,VA,956,484.3,2.76,40.3
Bromley,KY,956,863.6,2.13,35.5
Inman Mills,SC,956,341.9,2.4,33.2
Guilford Lake,OH,956,156,2.55,42.5
Rennerdale,PA,955,466,3.13,39
Bellaire,MI,955,197.4,2.45,37.5
Augusta,MI,955,359.2,2.55,42.5
Carlton,MN,955,96.9,2.53,35.2
Ashippun,WI,955,358.8,2.44,26.5
Essex,IL,955,158.5,2.41,39.9
McCullom Lake,IL,955,1010.8,2.79,44.8
Inkom,ID,954,382.3,2.39,41
Stover,MO,954,415.2,2.54,31.7
Norris Canyon,CA,954,102,3.52,31
Eagle Lake,WI,954,169.1,2.71,33.4
Upper Lake,CA,954,214.9,3.44,31.3
Wister,OK,954,195,2.17,46.9
Marion,SD,954,424.5,2.86,33.8
Laupahoehoe,HI,954,113.6,3.87,33.8
Bloomingburg,OH,954,537.5,2.64,29.7
Allgood,AL,953,354.2,2.36,35.5
Cluster Springs,VA,953,42.9,2.81,34.8
Danielsville,GA,953,254.5,2.58,32.7
Hulmeville,PA,953,769.2,3.72,30.4
Greenview,IL,953,428.3,2.81,37.3
Palo Alto,PA,953,352.3,2.72,40.8
Riner,VA,953,252.3,2.16,23
Goochland,VA,953,81.6,2.87,35.3
Grand Meadow,MN,953,539.2,2.9,34.5
Westphalia,MI,952,330,2.8,34.5
Hymera,IN,952,516.1,2.37,38.3
Estelline,SD,952,388.8,2.72,39.4
Ostrander,OH,952,392,3.67,37.3
Blue Ball,PA,952,307.8,2.71,43.7
Wishek,ND,951,255.8,2.57,36.3
Sister Bay,WI,951,142.4,2.39,41
Medora,IN,950,532,2.5,30.7
Wadley,AL,950,252.1,2.36,25.5
Lake Victoria,MI,950,446.1,3.09,39.1
Faison,NC,950,423.7,2.32,37.1
Munds Park,AZ,950,16.5,2.58,36.5
Greene,ME,950,141.5,2.26,32.4
Medford,OK,949,339.5,2.51,34.7
Lakeview,AR,949,352.2,2.59,34.8
Lobelville,TN,949,97.7,3.17,30.8
Sidney,IA,948,267,2.45,33.6
Hamel,IL,948,307.7,3.41,36.6
Lanesville,IN,948,389.1,2.65,38.1
Danville,IA,948,488.5,3.27,42.9
Dovesville,SC,948,52.2,2.61,38.1
Coyne Center,IL,948,212.8,2.67,36.9
Cedar Flat,CA,948,339,2.42,33.1
Welaka,FL,948,248.2,2.3,33
Highland Holiday,OH,947,605.1,3.13,39
Woodlawn,NC,947,111,2.78,43.4
Linesville,PA,946,471.7,2.49,37.8
Prospect,PA,946,89.5,3.37,34
Rural Valley,PA,946,173,2.55,29.4
Newman Grove,NE,946,670.1,3.16,32.5
Wagram,NC,946,250.7,2.47,30.9
Victor,IA,946,759,2.33,38.6
Quinebaug,CT,946,84.1,2.31,39.5
Crescent,LA,946,219.3,3.48,30.6
Tuttletown,CA,946,49.7,2.29,36.1
Nelson,GA,946,239.7,2.38,32.1
Exeter,MO,946,462.2,3.44,31.3
Palestine,IN,946,357.8,3.83,30.1
Jekyll Island,GA,946,40.6,2.34,34.4
Lake Andes,SD,945,489.1,2.37,26.8
Knappa,OR,945,176.6,2.58,38.5
Horine,MO,945,512.2,2.89,39.9
Mountainaire,AZ,945,35.8,2.36,36.6
Troy,ID,945,461.2,3.67,37.3
Magnolia,NC,944,341.1,3.14,32.7
Candelero Arriba,PR,944,806.8,2.38,34.6
Sykesville,PA,944,230.2,2.4,33.2
Pawnee City,NE,944,302.5,2.94,40.3
Andrews,FL,944,67.3,2.58,38.5
Bellemeade,KY,944,526.7,2.33,26
Crosswicks,NJ,944,199.7,2.49,36
Ellenboro,NC,944,288.1,2.36,36.6
Pabellones,PR,944,825.8,2.38,33.3
Brooklyn,MI,943,388.3,2.95,42.1
McLean,TX,943,314.4,2.3,33
Upton,WY,943,140.8,2.9,34.5
Nemacolin,PA,943,254.3,2.49,40.3
Wild Rose,WI,942,250.2,2.93,33.1
Turtle Lake,WI,942,127.2,2.45,29.6
Leesburg,IN,942,410.8,3.55,35.7
Mitchell,IL,942,650.8,2.4,32
Logan,NM,942,34.3,2.97,34.5
DeSales University,PA,942,607.9,2.76,36.2
Hospers,IA,941,688.2,2.64,39.9
Aurelia,IA,941,358.2,2.68,42.1
North Tunica,MS,941,641,2.49,37.8
Hesperia,MI,941,444.1,2.61,34.1
Rand,WV,941,787.7,2.9,34.5
Cedar Key,FL,940,358.9,2.72,40.8
Honduras,PR,940,357.5,2.85,40.6
Rocky Point,NC,940,52.6,3.3,35.3
New Salem,ND,939,261.8,2.08,32.7
Califon,NJ,939,378.1,2.35,35.9
Union Bridge,MD,939,352.2,3.75,32.6
Klondike Corner,NH,939,107,2.64,33.4
Francesville,IN,939,525.3,2.59,32.9
Footville,WI,939,323.3,3.3,35.3
Inverness,MS,939,251.7,2.65,37.2
Toughkenamon,PA,939,175.7,2.85,45
Plandome Heights,NY,938,1668.7,2.53,34.1
Burwell,NE,938,345.2,3,27.9
Linn Valley,KS,938,122.4,2.72,38.2
Flanagan,IL,938,629.2,3.32,34.6
Stateline,NV,938,504,2.46,38.3
Franklin,GA,938,112.6,2.38,32.1
McKinley Heights,OH,938,399.9,2.92,31.2
Fallon Station,NV,938,127.4,2.92,32.3
Walker,MN,937,128.8,2.34,43
Rocky Boy West,MT,937,66.4,2.59,32.9
Fairacres,NM,937,171.6,3.12,34.5
Hinton,IA,936,505.6,2.62,35.7
Manassa,CO,936,388.1,2.38,42.8
West Bend,IA,936,412.1,3.89,28.5
Northwood,ND,936,299,2.39,41
Clarence,MO,936,312.2,2.57,30.3
Round Hill Village,NV,936,62.4,2.89,34.4
Bigelow Corners,CT,936,539.5,3.46,38.5
Mississippi Valley State University,MS,936,201.3,,42.2
Killbuck,OH,936,437.1,3.32,36.8
Bolton,MS,936,237.9,2.71,33.4
Crescent Beach,FL,936,251.3,2.39,35.2
Woodridge,NY,936,215.9,2.65,35.5
Carnesville,GA,935,114.9,2.38,32.1
Hauser,ID,935,297.9,2.68,37.9
Jarratt,VA,935,286.9,2.15,34.7
Witt,IL,935,291.6,2.27,33.1
Morrisonville,IL,935,348.9,2.13,35.5
Van Buren,IN,935,619,2.47,34.2
Offerman,GA,935,110.3,3.34,38.6
Fremont,NC,935,266.2,2.4,42.6
St. Paul,IN,934,1266.4,2.39,34.1
Meigs,GA,934,231.8,2.47,30.9
Blue Mound,IL,934,616.3,2.69,33.6
Centuria,WI,933,211.9,2.57,34.3
Schleswig,IA,933,290.6,2.32,36.2
Bingen,WA,933,578.8,3.42,33.7
Cammack Village,AR,933,1248.2,2.55,40.2
Germania,NJ,933,137.3,2.52,35.3
Langdon Place,KY,933,1886.4,2.51,30.2
Pound,VA,933,138.3,,38.1
Trinidad,TX,933,24.2,2.81,34.8
Pinopolis,SC,933,251.6,2.42,38.8
Stephenson,MI,933,332,2.42,38.8
McLeansville,NC,933,58.7,2.58,32.7
Lamboglia,PR,933,727.1,3.7,40.4
Utica,IN,932,302,2.41,42.1
Glenvar,VA,932,258,2.44,37.6
Cheyenne Wells,CO,932,336.4,2.7,41.2
Carlsborg,WA,932,340,2.72,31.1
Waterloo,NE,931,447.2,2.41,44.1
Craigsville,VA,931,173.9,2.1,42.5
Cedar Hill,NM,931,38.2,3.13,36.5
Morgantown,MS,930,438.2,3.32,36.8
Oquawka,IL,930,244.5,2.4,36.6
Oak Grove,AL,930,194.6,3.27,33.4
Au Gres,MI,930,157.7,3.46,38.5
Allen,OK,930,382,3.14,34.7
Howard,SD,930,372.1,3.05,34.4
Kenansville,NC,929,169.5,3.56,30.4
Ore City,TX,929,166.1,2.78,31.6
Texhoma,OK,929,559.5,3.16,32.5
Fairton,NJ,929,125,2.46,33.5
Hugo,CO,929,393.4,2.45,43.2
Napoleon,MI,929,136.9,2.62,40.9
Rutland,OH,928,409.8,2.53,34.1
Shellman,GA,928,113.8,3.83,31.6
Highland,MD,927,148.7,3.88,35
Springer,NM,927,162.4,2.41,35.4
Malott,WA,927,194.4,2.32,37.1
West Cape May,NJ,927,305,2.5,32.7
Ridge Farm,IL,927,117.1,3.02,38.1
Brantley,AL,927,115.2,2.41,39.2
Weeki Wachee Gardens,FL,927,285.5,2.52,41.4
New Hope,VA,927,61.9,3.22,32.2
Oakland,IL,926,456.9,2.21,35.6
Sullivan,OH,926,86.3,2.71,39.9
Hyndman,PA,926,699,2.88,32.6
Allen,SD,926,110.2,2.6,34.8
Truesdale,MO,926,279.2,2.48,34.8
Reid Hope King,TX,926,1131.7,2.98,31.4
Schroon Lake,NY,926,123.9,2.58,45.1
Mesa Verde,CA,926,83.1,2.83,35.5
Chase,PA,926,156.1,2.53,36.8
Roseville,IL,925,483.2,2.65,32.8
Jonesville,SC,925,352,3,33.9
Buffalo Center,IA,925,333.5,2.4,32.7
Palenville,NY,925,105.6,2.53,34.2
De Soto,IA,925,204.5,2.95,31.5
New Hope,NC,924,140.7,2.34,35.1
Trumbauersville,PA,924,801.9,2.73,34.5
Klamath,CA,924,20.7,2.57,36.9
Grantwood Village,MO,924,436.8,3.25,35.3
Winding Cypress,FL,924,192.5,3.25,30.9
Start,LA,924,101.4,2.46,41.4
Fort Davis,TX,924,33,2.5,29.9
Harris,MN,924,17.9,2.65,37.2
Mechanicsville,IA,924,432.7,2.91,36.7
Mapleton,IA,923,226.7,2.7,37.9
Stebbins,CA,923,356.6,2.51,37.8
Cleveland,MO,923,239.8,2.22,47.6
Dash Point,WA,923,562,3.26,39.7
Meadow Vale,KY,922,1810.1,2.69,35.4
York Springs,PA,922,157.2,2.85,35.5
Inyokern,CA,922,32.6,2.35,38.1
Oregon,MO,922,383.7,2.65,41.4
Oxford,AR,922,54.4,3.63,32.1
Metolius,OR,921,743.7,3.13,35.4
Benkelman,NE,921,296.5,3.16,32.5
Buras,LA,921,154.8,3.31,34
Coalmont,TN,921,58.7,3.25,32.5
Swayzee,IN,921,758.8,2.24,38.1
Ramsey,IL,921,320,2.28,45.1
Shoreham,MI,921,607,3.32,34.3
New Hamburg,NY,921,739.3,2.58,36.5
Springport,MI,921,282.3,2.33,38.6
Keosauqua,IA,921,243.8,3.04,33.5
Richfield,NC,921,146.8,2.97,36
Upper Bear Creek,CO,921,93.9,2.68,36.4
Lake View,IA,920,171,2.45,37.3
Minersville,UT,920,163.3,2.21,39.3
Roy,WA,920,735.2,2.69,42.1
Eden Roc,HI,920,55.5,2.24,38.1
Glasgow,OR,920,110.2,3.45,28.6
Donnellson,IA,920,279.1,2.33,34.1
Ector,TX,920,302.4,2.84,37.2
Esperanza,PR,920,279.4,2.55,36.3
Mayer,AZ,920,17.6,,40.4
Benítez,PR,920,1228.9,2.53,39.6
Sunol,CA,920,12.6,2.76,37.8
Ridgeside,TN,919,1160.9,2.46,35.6
Cedar Crest,NM,919,113.5,2.45,37.5
Meredosia,IL,919,410.6,2.58,32.7
Elwood,NJ,919,111.2,2.79,37
Ulm,MT,919,17.5,2.57,34.3
Sanbornville,NH,919,219.9,2.18,30.7
Big Point,MS,918,120.6,2.73,42.4
Coleman,FL,918,158.2,3.31,34
Beaver,WV,918,81.4,2.79,33.2
East Mountain,TX,918,167.5,2.57,34.3
Vineyard Lake,MI,918,138.3,4.15,29.5
Fabrica,TX,918,1479.9,2.78,32
Shalimar,FL,918,918,2.92,32.3
Merryville,LA,918,36.2,2.34,33.4
Lake Michigan Beach,MI,918,92.4,2.65,41.4
Downsville,MD,918,567.4,4.98,34.2
Oscoda,MI,918,407.2,2.73,37.1
Sugar Notch,PA,917,356.4,2.22,47.6
Punaluu,HI,917,221.5,2.94,40.3
Orangeville,IL,917,522.5,2.64,39.3
Luttrell,TN,917,90.1,2.72,29.2
Alhambra Valley,CA,917,219.3,3.89,28.5
Dyer,AR,917,120.4,2.85,38.5
Deerfield,MI,917,374,3.13,34.9
Haxtun,CO,917,594.7,2.24,38.1
East Newnan,GA,917,125.3,2.72,39.6
Rison,AR,917,108.1,2.86,38.3
Red Cloud,NE,917,344.6,3.55,28.5
Madison,KS,917,606.3,2.29,36.8
Addison,WV,917,785.8,2.55,23.9
West Marion,NC,916,238.3,2.21,33.1
Glenmoore,PA,916,265.6,2.39,35.2
Decaturville,TN,916,214.1,2.51,31.6
Doniphan,NE,916,714.7,2.56,34.6
Philadelphia,TN,916,227.4,2.72,32.4
Amelia Court House,VA,916,93.9,2.52,47.4
North,SC,916,409.3,2.3,40.9
Krotz Springs,LA,915,204.5,2.9,35.8
Lomas,PR,915,1038.6,2.97,37.1
Stockton,UT,915,209.8,3.46,30.8
Loreauville,LA,915,792.7,2.47,31.6
Philipsburg,MT,914,415,2.89,33.8
White Deer,TX,914,202.8,2.44,32.6
Coon Valley,WI,914,316.7,2.12,34.1
Toksook Bay,AK,914,12.3,2.7,41.2
Scottsmoor,FL,914,304.2,2.59,34.8
North Haven,NY,913,132.8,2.59,32.9
Pleasant View Village,IN,913,197.4,2.53,37.6
West Point,IA,913,554.5,3.55,35.7
Lebec,CA,913,23,2.94,40.3
Kanawha,IA,912,177.6,2.91,35.6
Tonasket,WA,912,373,3.34,34.2
Canon,GA,912,112.8,2.78,35.6
La Vina,CA,912,364.7,2.37,26.8
Bessemer,PA,912,212.9,2.39,38.6
Grandfield,OK,912,422,2.29,36.1
Morristown,MN,912,308.9,2.78,32.1
Mossyrock,WA,911,511.6,3.18,29.1
Seneca,PA,911,156.5,2.85,35.1
Stockertown,PA,911,362.8,3.31,34
Patoka,IN,911,295,3.12,34.9
Walthill,NE,911,822.4,2.46,36
Niederwald,TX,911,95.9,2.68,37.9
Akutan,AK,911,5.3,2.53,34.2
Bloomsdale,MO,911,216.1,2.22,47.3
Lompico,CA,911,104.1,2.59,31
Dickeyville,WI,911,347.6,2.41,38.2
Otisville,MI,910,398.9,2.3,33
Walhalla,ND,910,339.3,2.24,38.1
Mansfield,IL,910,692.2,2.45,37.3
Plantersville,MS,910,167.9,2.7,37.9
Gary,WV,910,417.9,3.52,31
South Lansing,NY,910,127.3,2.63,37.6
Eureka,SD,910,376.6,2.81,37.3
Benton,KS,909,251.1,3.08,35.9
New Holland,OH,909,179.3,2.41,42.1
Odell,IL,909,326,4.13,35.8
Teton,ID,909,509.1,2.43,37.4
New Bloomfield,MO,909,227.1,2.35,38.1
Crystal,MI,909,127.1,2.26,32.8
Lynn,AL,908,32.9,2.58,45.8
Deer River,MN,908,232.4,2.71,33.4
Stamping Ground,KY,908,596.5,2.39,30.3
Archer,FL,908,38.4,2.48,36.1
Pleasant Hill,IL,908,458.1,2.53,34.1
Bechtelsville,PA,907,663.9,3.13,36.5
Crofton,NE,907,547.5,2.32,37.1
Seelyville,IN,907,394.5,2.49,41
Essex,IA,907,232.8,2.48,28.7
Butte des Morts,WI,907,283.7,2.72,29.2
Tomás de Castro,PR,907,896,2.71,42.3
Aplington,IA,907,476.7,3.31,32.2
Teton Village,WY,906,60.9,2.55,34.1
Hubbard Lake,MI,906,40,3.41,36.6
Seligman,MO,906,280.6,2.34,33.4
Knoxville,PA,906,563.9,2.27,33.1
Wedowee,AL,906,100.1,3.45,33.6
Goodfield,IL,906,207.7,2.54,35.1
East Butler,PA,906,335.5,3.46,30.8
East Conemaugh,PA,906,1196.7,3.02,35.7
Hot Sulphur Springs,CO,906,454.8,,70.5
Sunrise Beach Village,TX,905,207,2.39,30.3
Greers Ferry,AR,905,48.4,2.45,43.2
Merrill,OR,905,761.3,2.97,35.7
Deer Trail,CO,904,277.4,2.97,38.6
Pinesdale,MT,904,269.2,2.64,38.6
Altamont,TN,904,17.6,2.66,28.7
Virginia City,NV,904,402.7,2.36,25.5
St. Jo,TX,904,324.3,2.38,45.9
Rib Lake,WI,903,200.1,2.46,32.8
Callender Lake,TX,903,84.4,2.79,44.8
Mooresburg,TN,903,92.1,3.55,28.5
Hartrandt,WY,903,223.4,3.12,34.9
Cuba,IL,903,641.9,3.05,34.4
Lake Colorado City,TX,903,44.9,3.34,34.2
Edwards,MS,903,210,2.5,31.4
Grand Isle,LA,903,54.4,2.87,41.3
St. Charles,IA,903,561.2,2.18,41.5
Quinter,KS,902,346.4,2.55,36.3
Central,UT,902,138.4,2.35,36.9
Edon,OH,902,317.6,2.41,34.5
Hernandez,NM,902,205.4,2.34,36.6
Arnold,NE,901,519.4,2.49,36.8
Bethel Springs,TN,901,155.8,2.72,32.4
Newton,UT,901,404.6,3.04,37.2
Misericordia University,PA,901,1664,2.65,41.4
Benton,WI,901,412.7,3.65,33.4
Mazeppa,MN,901,321.3,2.72,35.7
Montezuma,IN,900,573.1,2.45,34.7
Winfall,NC,900,150.6,2.46,32.8
Nickerson,KS,900,268.3,2.67,36.9
Falls City,TX,900,389.5,2.52,41.4
North Gate,CA,900,472.6,2.38,31.8
Blowing Rock,NC,900,107.2,2.38,26.2
Argenta,IL,900,532.2,2.85,44.9
Roseboro,NC,900,240.2,2.08,32.8
Pembroke,KY,900,312.9,2.41,39.9
New Washington,OH,900,259.5,2.32,36.2
Hayneville,AL,900,186.7,2.5,31.4
Bell Hill,WA,900,131.1,2.71,39.9
Browerville,MN,899,318.8,2.69,35.4
Horatio,AR,899,194.5,2.73,33.7
McConnell,WV,899,194.5,2.33,34.1
Zia Pueblo,NM,899,12.8,3.08,35.9
Knox City,TX,898,416.1,2.94,33.5
Log Cabin,TX,898,331.3,3.06,33.4
Ocean View,NJ,898,119.3,2.11,38
Merrill,MI,898,499.1,2.96,34.6
Aurora,UT,898,374.4,2.59,43.3
Seabeck,WA,898,104.4,2.97,33.1
Oakman,AL,898,112.5,2.69,38
Spring Ridge,PA,898,383.6,2.72,39.6
Hastings,FL,898,107,3.75,34.9
Gibson,GA,898,338.4,2.93,33.1
Port Orford,OR,897,222.2,2.38,33.3
La Fontaine,IN,897,566.7,2.46,38.4
New Waterford,OH,897,382.4,3.54,32.6
Doerun,GA,897,269.6,2.17,28.1
Scranton,SC,897,437.1,2.44,37.6
Bath,WV,897,744.8,3.11,32.6
Wilroads Gardens,KS,897,153.7,2.98,37.7
Quinby,SC,897,265,2.63,37.6
Henry Fork,VA,897,127.3,2.52,35.3
Fowlkes,TN,897,165.5,2.58,35.7
Wamac,IL,896,244.5,2.37,43.4
Rushmere,VA,896,35.3,3.25,32.5
Newellton,LA,896,455.7,4.08,31
Hoonah,AK,896,59,2.56,35.7
Baltic,OH,896,427.4,2.64,29.7
Patagonia,AZ,896,268.3,2.97,35.7
Baroda,MI,896,482.7,3.04,37.2
Addyston,OH,896,407.9,2.29,34.5
Schurz,NV,896,30.8,2.81,40.2
Cannon Ball,ND,896,3.9,3.45,33.6
Rockford,IA,895,555,3.12,38.3
Pineville,MO,895,105,3.63,32.1
Whiting,IA,894,339.4,2.34,35.1
Mount Sidney,VA,894,207.8,2.55,35
Maricao,PR,894,191.8,2.68,31.3
Arcadia,IA,894,349,2.5,30.7
Carlls Corner,NJ,894,206.8,2.72,35.9
East Tawakoni,TX,893,195,4.13,35.8
Saint Wendel,IN,893,203.3,2.56,34.6
Maysville,NC,893,402.6,2.67,33.5
Bremond,TX,893,389.2,2.74,37.3
Livermore,KY,892,332.5,2.39,34.1
Houston,MN,892,279.7,2.7,35.4
George,WA,892,250,,41.4
Hannawa Falls,NY,892,67.2,3.28,23.6
Newell,IA,892,272.7,3.13,35.4
Lower Brule,SD,892,331.5,3.27,33.3
Vader,WA,892,370.7,,40.4
Whitecone,AZ,892,7.6,3.25,30.9
Selma,OR,892,53.3,2.73,35.7
Minatare,NE,891,788.5,3.13,39.9
Alpine,WY,891,335.1,3.18,34.2
Little Falls,ME,891,299,3.27,42.9
Mescalero,NM,891,19.2,2.5,29.9
Hungry Horse,MT,891,240,2.4,32.3
Flat Top Mountain,TN,891,19.9,2.08,32.7
Emerson,NE,891,726.7,3.27,33.3
Naalehu,HI,890,158.5,2.13,32.9
Cherokee,AL,890,155,2.51,24.2
Plantation,KY,890,594.9,2.35,35.9
Pleasant Ridge,KY,890,97.8,2.34,36.6
Chappell,NE,889,488.8,2.88,32.6
Bowman,GA,889,110.1,2.73,37.1
Bridger,MT,889,430.6,2.9,39.4
Clyde,KS,889,510.3,2.52,22.9
Hills,IA,889,417.7,2.45,37.5
Jackson Heights,NC,889,236.2,2.79,37
New Hope,TX,888,239.1,2.65,37.2
Cottonwood Falls,KS,888,532.3,2.4,32.7
Ryland Heights,KY,888,64.8,3.56,30.4
Garrison,KY,888,127.2,2.74,34
Pine Lake,GA,888,1515.2,2.22,38.8
Diamond City,AR,888,121.7,2.61,35.4
Woodsburgh,NY,887,662.6,2.62,39.7
Lenox,GA,887,214.9,2.68,37.9
Kykotsmovi Village,AZ,887,20.2,2.47,30.9
Stone Harbor,NJ,887,241.2,3.13,39.9
Central Lake,MI,887,308.3,2.52,35.6
JAARS,NC,887,398.5,2.94,33.5
Davidsville,PA,887,148.4,2.68,36.4
Copan,OK,886,324.9,2.56,39.9
Mifflintown,PA,886,1832.7,2.76,48.8
Linton,ND,886,435.8,3.11,38.5
Quinton,OK,886,382.7,3.13,33.1
Gallatin Gateway,MT,886,58.5,3.45,37.3
Cedar Grove,NM,886,26.8,3.18,33.1
Shiocton,WI,886,218.6,2.25,38
Elk Run Heights,IA,886,315.5,2.61,39.9
Wisner,LA,886,429.6,2.41,42.1
Lakeville,CT,886,89.4,2.84,37.2
Glasford,IL,885,376.3,3.89,28.5
Eden,UT,885,81.3,2.47,31.6
Mertzon,TX,885,224.9,2.63,36.1
Cambridge,IA,885,255.4,2.7,38.8
Victor,MT,885,764.7,2.38,31.8
Pecos,NM,885,192.5,2.78,32.3
Troy,MT,884,403.3,3.42,35.5
Teec Nos Pos,AZ,884,23.9,2.4,37.3
Mountain Village,AK,884,81,2.85,37
Conway,NC,884,187.2,2.61,38.1
Rockport,AR,884,108.2,2.55,42.5
Edisto Beach,SC,884,159.7,3.34,36.1
Bradley,ME,884,167.8,3.32,34.6
Milltown,IN,883,255.8,2.35,35.8
Clay City,IL,883,191.4,3.72,30.4
Hi-Nella,NJ,883,2064.5,2.56,33.7
Blue Hill,NE,883,464.9,2.81,31.8
Waverly,MO,883,270.3,2.68,36.8
Golinda,TX,883,81.8,2.4,36.3
Evadale,TX,883,20.3,2.61,36
Flat Lick,KY,883,71.3,2.63,37.6
Keota,IA,883,440.8,2.53,37.6
Palmer,TN,882,69.1,2.82,34.2
West Mansfield,OH,882,409.1,2.79,37.5
Pittsville,WI,882,171.4,2.46,32.8
Dennis,TX,882,227,2.53,35.2
Nortonville,KY,882,293.9,3.34,36.1
Martin Lake,MN,882,247.2,3.66,37.8
Princeton,IA,882,104.4,2.67,33.5
Cissna Park,IL,882,469.8,2.1,42.5
Marrowstone,WA,882,54.1,2.97,36.9
Chain O' Lakes,WI,882,99.5,2.44,28.8
Vassar,KS,882,70,2.45,36.4
Auburndale,WI,882,164.4,2.66,39.6
Malin,OR,881,681.4,3.31,43
Stonewall,MS,881,128.1,2.54,35.1
Lucerne Mines,PA,881,405.2,2.67,29.1
Lewisville,AR,881,158.4,2.72,35.9
Forest Park,OK,881,185.5,2.38,34.6
Alpaugh,CA,880,812.7,2.97,38.6
Sherwood Shores,TX,880,119.3,2.46,38.4
Valders,WI,880,236.1,3.23,30.6
Chadwicks,NY,880,257.2,2.18,30.7
Shinglehouse,PA,880,163.4,3.34,38.6
New Castle,KY,880,829.2,2.86,35
Sunbright,TN,880,96.3,2.85,38.5
Arlington,WI,879,327.4,2.66,28.7
Inwood,IA,879,239.5,2.24,35.5
Duncan,AZ,879,157.7,2.72,35.7
Heritage Bay,FL,879,513.4,2.39,41
Harleyville,SC,879,319.5,2.56,34.6
Salem,KY,879,398.5,3.34,34.2
Potter Lake,WI,879,315.9,2.46,35.1
McGill,NV,879,280.5,2.42,38.8
Cecilton,MD,878,701.4,2.63,36.8
Menno,SD,878,650.3,2.51,37.8
Hoagland,IN,878,99.7,2.96,34.6
Lorenzo,TX,878,355.4,2.61,39.9
Silverado,CA,878,59.3,2.73,36.7
Innsbrook,MO,877,33.5,2.89,34.1
Pringle,PA,877,736.4,2.68,42.1
Parcelas Peñuelas,PR,877,603.5,2.72,39.6
Curtisville,PA,877,237.9,2.78,35.6
Germanton,NC,876,193.1,2.45,29.6
Potlatch,ID,876,727.4,2.73,34.5
Plattsville,CT,876,339.8,2.73,38.3
Russellville,MO,876,423.3,3,45.5
Garrochales,PR,876,513,2.21,39.3
Montgomery,LA,876,163.7,2.18,37.9
Humboldt,NE,876,253.5,3.9,30.7
Highpoint,OH,876,1263.9,2.44,34.9
Cooleemee,NC,875,449.1,3.56,39.8
Peggs,OK,875,22.1,2.49,36
Hayden,IN,875,136.5,3.44,31.3
Highland,WI,875,296.9,2.2,36.6
Riley,KS,875,664.8,2.53,34.2
Bulls Gap,TN,875,277.3,2.51,24.2
Olin,IA,875,330.6,3.67,37.3
Worden,IL,875,473.6,2.72,39.6
Whitewood,SD,875,530,3.63,32.1
Chapmanville,WV,875,514.2,2.69,42.1
New Bedford,PA,875,132.4,3.7,40.4
Brinnon,WA,874,35.2,2.97,36
Buckley,MI,874,185.3,3.02,38.1
Evarts,KY,874,476.8,2.64,40.1
Kinmundy,IL,874,281.7,2.55,34.1
